Northing_m,Easting_m,Elevation_m,Resistivity_ohmm
4264804.0,338130.1,606.3377,1403.67
4264807.0,336661.6,533.7854,290.32
4264809.0,335924.4,498.2856,10.1
4264810.0,337383.4,561.7328,2171.52
4264812.0,335186.0,466.1938,14.26
4264814.0,334447.5,435.2323,17.97
4264815.0,341023.1,354.1813,276.19
4264816.0,338098.7,604.2041,1465.41
4264817.0,333709.1,411.8291,4.71
4264819.0,340281.1,538.2878,333.62
4264820.0,324928.3,517.365,1.21
4264820.0,332970.6,599.0995,2.79
4264820.0,338818.2,436.5484,895.27
4264820.0,344664.8,426.4058,64.71
4264825.0,339534.3,481.495,475.18
4264831.0,338055.0,600.331,1554.53
4264835.0,331466.7,563.2609,1.7
4264846.0,342401.0,503.4404,172.6
4264848.0,332160.9,579.6489,1.58
4264852.0,341654.5,407.1956,21.67
4264854.0,337994.5,595.3116,1682.67
4264863.0,330660.2,548.9906,1.77
4264865.0,328459.9,527.6144,0.57
4264867.0,338688.8,420.8069,1097.89
4264871.0,325521.5,517.8708,3.28
4264876.0,345240.8,629.4573,245.29
4264882.0,343763.9,530.9801,1011.81
4264883.0,337181.4,551.2357,1514.85
4264883.0,339374.6,464.6686,526.42
4264883.0,340105.0,519.8068,348.28
4264884.0,337910.7,589.8358,1866.05
4264885.0,336445.5,521.037,94.44
4264887.0,335708.3,488.2363,8.18
4264890.0,334969.9,455.5394,13.73
4264893.0,334231.4,427.5609,14.68
4264896.0,333492.9,405.9112,1.7
4264897.0,329835.3,538.5657,1.38
4264900.0,332749.1,594.3669,3.87
4264904.0,340780.3,610.4857,339.03
4264907.0,338579.0,403.4669,1323.32
4264908.0,345884.2,573.175,211.87
4264913.0,326136.6,518.2359,2.43
4264926.0,337794.5,581.762,2113.14
4264938.0,338493.1,390.8851,1538.82
4264940.0,346528.2,509.5277,670.68
4264941.0,339214.8,453.3033,610.43
4264941.0,342871.8,580.422,1288.55
4264943.0,339941.2,502.7442,368.85
4264945.0,328972.5,532.2325,0.51
4264950.0,326764.7,521.9947,1.09
4264953.0,331874.5,572.9787,1.27
4264956.0,341369.0,395.4301,78.46
4264961.0,338431.2,383.9214,1716.92
4264962.0,331117.1,555.137,2.47
4264962.0,336965.2,540.8443,771.45
4264963.0,323805.8,533.426,7.3
4264964.0,336229.4,507.2001,29.04
4264965.0,344265.4,469.1169,191.87
4264966.0,335492.2,477.4253,10.66
4264969.0,334753.7,444.1645,12.97
4264971.0,342057.6,466.5045,22.04
4264971.0,347174.3,461.8733,748.07
4264972.0,334015.3,419.3796,6.81
4264974.0,333276.8,401.4095,1.19
4264977.0,338386.5,379.1499,1857.76
4264980.0,337646.0,571.5398,2325.37
4264984.0,340560.7,570.1212,275.48
4264987.0,332510.8,589.0561,3.91
4264988.0,327393.0,523.953,0.69
4264989.0,338354.2,619.5498,1283.94
4264996.0,330292.8,541.8029,1.52
4264997.0,338331.0,618.6296,1323.15
4265000.0,339055.1,437.0234,741.62
4265001.0,339781.5,488.2495,397.04
4265003.0,338314.6,617.8071,1351.2
4265008.0,338301.9,616.6889,1373.28
4265012.0,338290.0,615.6523,1393.9
4265016.0,338278.2,614.8188,1414.45
4265017.0,324388.0,526.4065,4.14
4265021.0,338266.5,614.1194,1435.1
4265022.0,344841.4,390.4014,57.04
4265025.0,338254.7,613.4453,1455.86
4265027.0,343364.5,583.1511,2241.02
4265030.0,338239.7,612.4043,1482.66
4265034.0,329457.6,535.4029,0.91
4265035.0,327994.7,524.9903,0.75
4265038.0,338217.5,610.9733,1522.38
4265041.0,336749.1,532.1894,312.93
4265043.0,336013.2,494.3223,11.09
4265044.0,337470.9,561.3923,2222.05
4265045.0,335276.0,465.5457,11.99
4265048.0,334537.6,434.2819,12.11
4265050.0,333799.1,409.3768,2.17
4265050.0,338186.2,608.6956,1579.11
4265050.0,341110.6,403.331,240.88
4265053.0,333060.7,597.9836,1.63
4265054.0,338905.7,423.0135,925.33
4265054.0,340368.6,547.9057,231.1
4265054.0,345484.8,624.769,191.38
4265059.0,339621.8,475.0215,436.51
4265066.0,338142.4,605.6544,1659.2
4265067.0,324981.2,517.3313,3.56
4265068.0,331556.8,567.9896,1.38
4265078.0,342494.0,532.7139,228.74
4265082.0,332250.9,580.6549,2.86
4265085.0,341743.7,439.3138,21.08
4265085.0,346128.9,547.5241,204.88
4265088.0,338081.9,600.9958,1771.07
4265096.0,330750.2,546.7278,1.88
4265098.0,328550.0,528.6564,0.65
4265101.0,338776.3,413.8235,1145.34
4265109.0,325596.2,517.4414,4.62
4265111.0,343866.0,530.7634,767.65
4265116.0,346774.9,485.3183,838.58
4265117.0,339462.0,463.7638,496.37
4265118.0,337268.8,551.6931,1585.04
4265118.0,337998.2,593.9481,1926.0
4265118.0,340192.4,527.9175,244.73
4265119.0,336533.0,520.8329,105.93
4265121.0,335797.1,484.7805,7.65
4265123.0,335059.9,454.7407,11.2
4265126.0,334321.5,425.9798,8.17
4265129.0,333583.0,400.9373,0.91
4265130.0,329925.3,538.0394,1.3
4265134.0,332839.2,593.2082,2.76
4265138.0,340867.8,372.7127,390.01
4265141.0,338666.5,404.3505,1383.85
4265147.0,326224.4,517.571,2.5
4265160.0,323265.5,532.519,19.87
4265160.0,337882.0,584.046,2128.9
4265167.0,344442.1,459.1473,136.58
4265172.0,338580.6,396.4745,1606.05
4265172.0,342966.7,585.2106,1387.76
4265176.0,339302.3,458.6599,590.52
4265177.0,340028.7,510.4313,271.05
4265178.0,329062.6,533.0889,0.65
4265183.0,326854.8,521.8452,1.3
4265186.0,331964.5,574.7592,1.82
4265189.0,341458.1,449.9901,68.34
4265195.0,338518.7,391.8033,1785.77
4265196.0,331207.2,556.881,2.14
4265196.0,337052.7,539.6456,809.88
4265198.0,336316.8,505.2228,34.32
4265199.0,345085.4,381.5524,54.36
4265200.0,335581.0,475.7255,9.06
4265202.0,334843.8,444.3035,10.19
4265203.0,342150.5,505.9564,51.15
4265205.0,334105.3,416.5405,3.63
4265208.0,333366.9,599.0325,0.69
4265211.0,338474.0,388.0524,1925.38
4265214.0,323847.7,534.1765,13.97
4265215.0,337733.4,573.5387,2302.68
4265218.0,340648.1,606.8946,189.77
4265220.0,332600.9,586.7917,3.44
4265221.0,327483.0,523.456,0.99
4265223.0,338441.6,385.2634,2031.18
4265230.0,330382.8,540.9073,1.41
4265231.0,338418.5,383.1272,2109.29
4265231.0,345729.5,608.6441,118.56
4265234.0,339142.5,454.7754,733.74
4265235.0,339869.0,497.6083,310.38
4265237.0,338402.1,381.6179,2165.64
4265242.0,338389.3,380.0984,2210.25
4265246.0,338377.4,378.9062,2252.14
4265250.0,338365.7,620.1286,1531.72
4265255.0,338354.0,618.9601,1551.78
4265256.0,343466.7,598.3294,1914.08
4265259.0,338342.2,617.9083,1571.78
4265262.0,346375.5,531.104,277.77
4265264.0,324440.9,526.3988,11.16
4265265.0,338327.1,616.5605,1597.37
4265267.0,329547.6,534.2849,1.06
4265268.0,328084.8,526.0282,1.0
4265273.0,338305.0,614.7637,1634.76
4265275.0,336836.5,527.2903,335.06
4265277.0,336100.7,493.7738,12.97
4265278.0,337558.3,563.5948,2210.56
4265279.0,335364.8,465.0702,10.41
4265281.0,334627.7,434.7044,8.47
4265283.0,341199.7,467.133,195.59
4265284.0,333889.2,406.9762,1.53
4265284.0,338273.7,612.2342,1687.13
4265286.0,333150.8,595.3783,1.26
4265288.0,338993.1,438.8438,925.35
4265288.0,340456.0,576.0845,159.8
4265292.0,347022.9,464.8603,832.82
4265294.0,339709.2,481.4591,364.17
4265300.0,338229.9,609.1391,1759.02
4265302.0,331646.8,571.9823,1.29
4265306.0,325055.9,517.1331,8.29
4265310.0,342588.9,558.5763,321.92
4265313.0,344042.7,561.963,487.61
4265315.0,332341.0,580.4271,3.08
4265317.0,341836.6,495.6173,31.04
4265322.0,338169.4,604.9474,1855.37
4265329.0,330840.3,545.1768,2.21
4265332.0,328640.1,530.8228,0.83
4265335.0,338863.8,417.5166,1146.54
4265343.0,325684.1,516.0403,5.3
4265344.0,344686.1,428.1831,108.01
4265352.0,337356.3,552.1015,1611.86
4265352.0,338085.6,597.5878,1980.83
4265352.0,339549.5,469.8195,439.12
4265352.0,340279.9,550.0918,164.06
4265354.0,336620.4,517.2743,119.67
4265355.0,335884.6,485.5207,8.13
4265357.0,335148.7,455.013,10.36
4265359.0,334411.5,425.5745,5.37
4265362.0,333673.1,399.3725,0.96
4265363.0,330015.4,537.5575,1.4
4265367.0,332929.2,589.403,2.04
4265372.0,340956.9,438.7789,372.68
4265375.0,338753.9,403.2215,1380.75
4265376.0,345330.1,365.3957,49.41
4265380.0,326314.5,517.3524,2.59
4265395.0,337969.5,586.7663,2132.41
4265401.0,343068.9,611.3432,1461.76
4265406.0,338668.1,395.7949,1594.22
4265407.0,345976.2,572.1462,104.47
4265410.0,323307.4,532.4109,28.09
4265410.0,339389.7,475.6433,546.36
4265411.0,329152.7,532.3799,0.93
4265411.0,340116.2,532.462,188.28
4265417.0,326944.9,522.2944,1.78
4265419.0,332054.6,575.4011,2.14
4265421.0,341551.0,510.4485,70.66
4265429.0,331297.2,560.4653,1.67
4265429.0,338606.2,391.7078,1763.72
4265430.0,337140.1,538.0325,839.53
4265432.0,336404.3,505.7161,42.12
4265434.0,335668.4,475.3789,8.97
4265435.0,342245.5,535.6044,97.56
4265436.0,334932.6,444.6908,9.55
4265437.0,346623.6,505.9961,432.16
4265438.0,334195.4,414.6891,2.88
4265441.0,333456.9,595.6985,1.25
4265445.0,338561.4,387.9308,1893.59
4265449.0,337820.9,575.5825,2246.53
4265451.0,340737.3,406.5189,440.74
4265454.0,327573.1,523.3815,1.5
4265454.0,332690.9,582.9294,2.69
4265457.0,338529.1,384.8898,1990.99
4265458.0,343643.3,635.6053,1219.86
4265461.0,323900.5,533.615,23.68
4265463.0,330472.9,539.5004,1.48
4265465.0,338505.9,382.4418,2062.35
4265468.0,339230.0,477.7665,695.92
4265468.0,347271.0,448.8941,725.0
4265470.0,339956.4,509.5217,231.59
4265471.0,338489.5,380.5261,2113.55
4265476.0,338476.8,621.0317,1509.27
4265480.0,338464.9,619.888,1527.76
4265485.0,338453.2,619.1947,1545.9
4265489.0,338441.4,618.2301,1563.88
4265490.0,344286.7,506.8104,299.13
4265493.0,338429.7,616.8417,1581.67
4265499.0,338414.6,614.8046,1604.29
4265501.0,328174.9,526.7001,1.25
4265501.0,329637.7,533.7371,1.33
4265503.0,324515.6,523.9762,21.09
4265507.0,338392.4,612.8178,1637.04
4265509.0,336924.0,524.3493,360.11
4265511.0,336188.2,494.7256,17.44
4265512.0,337645.8,564.3195,2142.73
4265513.0,335452.3,464.128,10.72
4265515.0,334716.4,434.1872,7.71
4265515.0,341292.7,514.4043,193.18
4265517.0,333979.3,405.4174,1.77
4265518.0,338361.1,610.8534,1682.2
4265520.0,333240.8,590.5308,1.88
4265521.0,340545.2,361.8523,416.31
4265521.0,344930.7,379.7413,87.78
4265522.0,339080.6,449.8264,879.96
4265528.0,339796.7,479.3217,294.12
4265534.0,338317.3,607.5998,1742.68
4265535.0,331736.9,570.9967,1.31
4265538.0,342691.1,566.237,610.16
4265540.0,325143.8,515.5847,11.29
4265548.0,332431.0,577.7195,2.63
4265549.0,341931.6,514.4171,45.48
4265552.0,345576.8,602.2483,109.82
4265556.0,338256.8,604.3943,1821.01
4265562.0,330930.4,546.0456,2.54
4265565.0,328730.1,531.0747,1.18
4265569.0,338951.2,412.2387,1080.85
4265577.0,325774.2,515.4099,4.7
4265583.0,346224.2,543.223,151.98
4265585.0,340369.1,606.7814,130.97
4265586.0,337443.7,552.0395,1600.73
4265586.0,339636.9,461.5727,377.57
4265587.0,338173.1,597.4624,1918.08
4265588.0,336707.9,514.6313,137.73
4265590.0,335972.0,484.5401,11.21
4265591.0,335236.2,454.5065,11.43
4265593.0,334500.3,424.1715,5.08
4265595.0,333763.1,399.3716,1.52
4265597.0,330105.5,536.5225,1.56
4265600.0,333019.3,584.4646,2.44
4265603.0,343245.6,633.1646,1405.62
4265604.0,341049.8,477.2753,409.68
4265609.0,338841.4,394.39,1287.07
4265613.0,326404.6,518.0872,2.63
4265613.0,346871.6,472.2924,602.08
4265629.0,338056.9,587.1265,2028.81
4265635.0,343887.3,571.6074,718.41
4265641.0,338755.5,388.936,1471.22
4265644.0,329242.7,531.8903,1.25
4265644.0,339477.2,458.3336,487.34
4265645.0,340205.3,568.8022,154.64
4265650.0,327034.9,522.6684,2.31
4265652.0,332144.7,573.689,1.97
4265653.0,341646.0,494.949,82.53
4265657.0,323360.2,532.5102,33.44
4265662.0,331387.3,558.7312,1.33
4265663.0,338693.6,384.7091,1615.31
4265663.0,342347.6,518.0243,202.52
4265665.0,337227.6,538.5764,862.91
4265666.0,336491.7,505.8966,53.54
4265667.0,344531.4,405.7661,188.56
4265668.0,335755.9,473.9495,11.6
4265670.0,335020.1,444.5384,10.9
4265672.0,334284.2,415.0871,3.12
4265674.0,333547.0,593.9346,2.58
4265679.0,338648.9,381.9655,1724.66
4265683.0,337908.3,575.6617,2107.93
4265684.0,340830.2,439.0044,461.85
4265687.0,327663.2,523.5857,1.82
4265687.0,332781.0,579.0961,2.72
4265691.0,338616.5,380.8729,1806.13
4265696.0,330562.9,538.9644,1.59
4265698.0,345177.4,610.6173,256.4
4265699.0,323975.3,532.1583,28.99
4265700.0,338593.4,379.0919,1865.56
4265702.0,339317.4,451.667,627.6
4265703.0,340045.6,518.1325,199.02
4265706.0,338577.0,619.2998,1333.47
4265710.0,338564.2,617.5012,1348.45
4265715.0,338552.4,616.0991,1362.21
4265719.0,338540.6,614.883,1375.7
4265723.0,338528.9,613.4992,1389.05
4265727.0,338517.1,611.7734,1402.26
4265728.0,345824.8,552.6472,102.61
4265733.0,338502.1,610.2888,1419.03
4265734.0,328264.9,527.4156,1.36
4265734.0,329727.8,533.7966,1.59
4265737.0,324603.5,522.2105,22.16
4265740.0,342867.8,575.0764,956.35
4265741.0,338479.9,609.5998,1443.28
4265743.0,337011.5,523.9814,389.64
4265745.0,336275.6,495.4277,25.46
4265747.0,335539.8,462.9619,13.51
4265747.0,337733.3,563.4529,2025.08
4265747.0,341387.6,468.5458,173.99
4265749.0,334803.9,433.8244,8.96
4265751.0,334068.1,407.0386,2.23
4265752.0,338448.6,609.0929,1476.75
4265753.0,333330.9,587.3354,3.25
4265754.0,340638.1,384.0237,363.67
4265757.0,339168.1,426.2025,788.28
4265759.0,346472.2,498.0957,246.69
4265761.0,339885.8,473.3566,261.12
4265768.0,331827.0,566.2392,1.2
4265768.0,338404.8,605.9337,1521.8
4265773.0,325233.8,514.4406,8.53
4265778.0,342033.7,470.445,75.96
4265780.0,343489.6,610.8696,1216.75
4265781.0,332521.1,574.2976,2.34
4265789.0,347119.6,450.0664,685.8
4265790.0,338344.3,601.7197,1581.14
4265796.0,331020.4,543.7674,2.71
4265798.0,328820.2,530.4587,1.48
4265804.0,339038.7,399.4174,955.3
4265810.0,325864.2,515.6308,3.47
4265812.0,344132.0,457.4375,431.94
4265818.0,340462.0,634.0,142.06
4265820.0,337531.2,552.8156,1568.81
4265820.0,339726.1,447.9848,340.11
4265821.0,338260.5,596.012,1658.52
4265822.0,336795.3,511.9534,161.9
4265824.0,336059.5,483.9375,17.79
4265826.0,335323.6,452.7138,14.43
4265827.0,334587.8,423.7531,6.06
4265829.0,333851.9,600.2,2.76
4265830.0,330195.5,535.5991,1.4
4265833.0,333109.3,582.3177,3.43
4265835.0,341144.8,417.8133,360.27
4265843.0,344778.1,632.5369,276.85
4265844.0,338928.8,386.8762,1121.13
4265847.0,326494.6,519.7475,2.47
4265863.0,338144.4,587.1045,1758.49
4265865.0,342524.3,500.1745,459.61
4265873.0,345425.5,557.1837,211.82
4265875.0,338843.0,381.942,1266.28
4265877.0,340298.2,595.8183,173.28
4265878.0,329332.8,532.1556,1.28
4265878.0,339566.3,430.9892,436.6
4265882.0,341748.2,410.4799,94.25
4265883.0,327125.0,522.5558,2.4
4265886.0,332234.7,568.3396,1.63
4265895.0,331477.4,553.4839,1.07
4265896.0,323435.0,533.0105,31.64
4265897.0,338781.1,620.2505,965.16
4265899.0,337315.0,540.9934,882.6
4265901.0,336579.2,502.4033,70.03
4265902.0,335843.4,473.3599,17.58
4265904.0,335107.5,443.175,13.66
4265904.0,346072.9,512.2509,156.72
4265906.0,334371.7,415.9861,3.75
4265908.0,333635.8,591.863,3.46
4265914.0,338736.3,616.9331,999.85
4265915.0,340925.2,364.4756,342.3
4265917.0,337995.8,575.364,1864.36
4265917.0,343111.8,604.7607,1253.07
4265920.0,332871.1,577.1899,2.96
4265921.0,327753.2,523.6967,1.61
4265925.0,338704.0,615.8261,1024.58
4265929.0,330653.0,538.4035,1.52
4265933.0,324063.1,531.5295,24.02
4265934.0,338680.8,614.6131,1042.08
4265934.0,346720.3,461.6994,342.14
4265935.0,340138.5,531.7811,222.69
4265936.0,339406.6,417.2319,553.3
4265940.0,338664.5,612.9299,1054.35
4265945.0,338651.7,611.4855,1063.89
4265949.0,338639.8,610.2845,1072.72
4265953.0,338628.1,609.0953,1081.43
4265957.0,338616.3,607.7549,1090.13
4265957.0,343734.2,542.411,954.28
4265962.0,338604.6,606.4168,1098.83
4265967.0,329817.8,532.6484,1.49
4265967.0,338589.5,605.7445,1110.0
4265968.0,328355.0,526.648,1.26
4265970.0,324693.5,522.0932,12.92
4265975.0,338567.4,605.0221,1126.47
4265976.0,341489.8,366.1729,151.63
4265978.0,337098.9,524.5955,420.48
4265979.0,336363.1,493.2559,37.87
4265979.0,342210.4,431.8544,168.07
4265981.0,335627.2,461.9737,18.95
4265981.0,337820.7,563.1774,1875.59
4265983.0,334891.4,433.9383,11.02
4265985.0,334155.5,407.45,2.58
4265985.0,340733.1,604.0602,157.84
4265987.0,333419.7,585.1372,4.1
4265987.0,338536.0,603.9002,1149.9
4265988.0,344378.7,394.1667,298.96
4265990.0,339257.2,404.5136,684.0
4265994.0,339978.7,480.0014,273.9
4266001.0,331917.0,558.7169,0.97
4266003.0,338492.3,601.2818,1183.04
4266007.0,325323.9,514.4518,4.65
4266015.0,332611.2,571.1757,2.04
4266019.0,345026.1,593.092,226.02
4266025.0,338431.7,596.5301,1230.37
4266029.0,331110.5,542.7564,2.52
4266032.0,328910.3,529.46,1.17
4266037.0,339127.8,392.9007,817.98
4266042.0,342768.3,523.3592,675.82
4266043.0,325954.3,516.195,2.45
4266049.0,340556.9,573.2503,132.89
4266049.0,345673.5,525.2306,219.83
4266052.0,339819.0,447.7538,336.27
4266054.0,337618.6,551.6969,1547.44
4266055.0,338348.0,591.2112,1301.03
4266056.0,336882.8,510.5013,188.48
4266058.0,336146.9,483.2375,28.46
4266060.0,335411.1,450.8836,18.93
4266062.0,334675.3,424.9459,7.33
4266063.0,330285.6,536.1193,0.94
4266063.0,333939.4,599.7163,2.76
4266064.0,341247.0,620.1257,413.05
4266067.0,333198.1,580.6278,3.94
4266077.0,339018.0,384.0405,949.24
4266080.0,326584.7,520.737,2.12
4266080.0,346320.9,475.1872,239.78
4266083.0,341924.9,364.1678,115.41
4266094.0,343356.4,606.9926,1171.95
4266097.0,338231.8,583.5466,1413.04
4266108.0,338932.1,378.9553,1063.86
4266109.0,340393.2,554.8601,156.47
4266110.0,339659.2,427.8995,410.97
4266111.0,329422.9,529.9399,0.94
4266111.0,346970.3,440.4334,408.42
4266116.0,327215.1,522.1818,1.98
4266119.0,332324.8,563.9272,1.21
4266129.0,331567.4,550.1866,0.91
4266130.0,323522.8,532.4141,24.78
4266131.0,338870.2,617.2159,752.91
4266133.0,337402.5,538.8912,917.53
4266133.0,343980.9,474.705,559.32
4266135.0,336666.7,500.046,88.42
4266137.0,335930.8,473.5449,26.9
4266138.0,335195.0,442.2166,16.73
4266140.0,334459.1,416.0711,4.41
4266142.0,333723.3,592.0817,3.19
4266144.0,341027.3,585.2492,308.71
4266147.0,338825.5,612.4443,776.09
4266151.0,338083.2,573.651,1573.98
4266154.0,327843.3,523.5742,1.19
4266154.0,332959.9,576.1704,2.88
4266157.0,342454.4,443.3467,344.4
4266159.0,338793.1,609.8881,793.17
4266163.0,330743.1,539.0511,1.18
4266164.0,344626.7,645.6147,279.9
4266167.0,324153.2,531.2236,14.48
4266167.0,340233.5,515.2259,223.83
4266168.0,338770.0,608.4672,805.63
4266168.0,339499.5,412.7294,502.35
4266173.0,338753.6,607.3705,814.58
4266177.0,341666.5,617.6379,277.39
4266178.0,338740.8,606.6434,821.66
4266182.0,338729.0,606.2057,828.31
4266187.0,338717.2,606.0439,834.97
4266191.0,338705.5,605.5196,841.71
4266195.0,338693.7,604.4823,848.55
4266195.0,345274.1,563.2583,247.8
4266201.0,328445.0,525.011,0.87
4266201.0,329907.9,532.6764,1.06
4266201.0,338678.7,602.9015,857.44
4266203.0,324783.6,521.2207,6.0
4266209.0,338656.5,600.6256,870.87
4266212.0,337186.4,525.1091,460.5
4266214.0,336450.5,489.5122,51.35
4266214.0,340835.2,551.3739,220.67
4266215.0,335714.7,462.0199,26.32
4266215.0,337908.2,562.0766,1699.7
4266217.0,334978.8,432.834,12.66
4266219.0,334243.0,405.8819,2.86
4266219.0,343013.0,568.8024,827.63
4266220.0,338625.2,599.1071,890.63
4266221.0,333507.2,584.0722,3.94
4266222.0,339350.1,401.912,608.66
4266225.0,340073.7,477.1742,311.89
4266225.0,345921.5,505.4223,282.79
4266235.0,332007.1,555.3905,0.72
4266236.0,338581.4,597.6492,919.97
4266240.0,325414.0,514.7291,2.61
4266248.0,332700.0,571.0434,1.68
4266257.0,346570.9,452.6201,307.04
4266258.0,338520.9,593.1226,964.51
4266261.0,342168.9,389.3816,193.64
4266262.0,331200.6,545.4259,2.09
4266265.0,329000.3,527.6508,0.62
4266266.0,341423.6,588.544,402.56
4266269.0,339220.7,393.2607,721.62
4266271.0,343603.1,549.9142,601.71
4266276.0,326044.4,517.1855,1.85
4266278.0,340659.1,520.3105,187.48
4266283.0,339914.0,448.5758,351.63
4266289.0,337706.1,549.2281,1512.54
4266289.0,338437.1,587.1058,1035.73
4266290.0,336970.2,512.7111,217.43
4266292.0,336234.4,480.8515,39.15
4266294.0,335498.6,450.0511,23.75
4266296.0,330375.7,536.4932,0.57
4266296.0,334762.7,422.7895,8.15
4266298.0,334026.9,598.378,2.59
4266299.0,347235.2,420.4601,375.01
4266301.0,333285.6,578.5178,3.92
4266309.0,339110.9,386.077,835.35
4266309.0,344229.0,433.5062,283.3
4266313.0,326674.7,520.7854,1.75
4266331.0,338321.0,580.5332,1156.07
4266334.0,342699.1,493.343,488.5
4266338.0,340495.4,501.7082,206.09
4266340.0,344874.8,613.1561,275.62
4266341.0,339025.0,379.0358,936.9
4266341.0,339754.2,430.5544,405.83
4266344.0,329512.9,528.0916,0.59
4266346.0,341204.0,560.1007,472.15
4266350.0,327305.1,522.4824,1.45
4266353.0,332413.6,565.4284,0.88
4266355.0,341910.5,635.1771,298.66
4266362.0,331657.5,549.7687,0.82
4266363.0,323612.9,530.0726,18.1
4266363.0,338963.1,615.619,652.52
4266367.0,337490.0,536.4215,959.43
4266369.0,336754.1,501.6106,104.46
4266370.0,345522.2,552.9677,322.1
4266371.0,336018.3,472.4116,34.82
4266373.0,335282.4,441.6934,19.12
4266374.0,334546.6,414.5206,4.91
4266376.0,333810.7,591.4172,2.71
4266380.0,338918.4,613.0764,676.4
4266385.0,338172.4,572.0514,1338.41
4266387.0,327933.4,522.7125,0.82
4266388.0,333047.3,574.2361,2.7
4266391.0,338886.1,612.1812,694.44
4266396.0,330833.1,540.8107,0.82
4266396.0,340335.6,485.8137,272.65
4266396.0,343259.7,564.2885,515.05
4266400.0,324243.3,530.0607,8.52
4266400.0,338862.9,611.3431,707.81
4266400.0,339594.5,417.0164,480.48
4266402.0,346171.5,481.3746,357.0
4266406.0,338846.5,610.4758,717.49
4266410.0,338833.7,609.4552,725.19
4266415.0,338821.9,608.7165,732.45
4266416.0,341011.9,539.3039,424.76
4266419.0,338810.1,608.1764,739.76
4266423.0,338798.4,607.4242,747.19
4266427.0,338786.6,606.5288,754.74
4266433.0,338771.6,605.0292,764.59
4266434.0,328535.1,525.2069,0.51
4266434.0,329998.0,533.0877,0.71
4266437.0,324873.6,517.9477,3.37
4266438.0,342413.5,439.4277,296.55
4266441.0,338749.4,602.3661,779.48
4266443.0,341667.6,598.6135,353.29
4266445.0,346835.8,428.7527,341.85
4266446.0,337273.8,525.1622,513.9
4266446.0,343851.1,478.8834,303.02
4266448.0,336538.0,490.4983,59.46
4266449.0,337997.3,561.374,1506.31
4266450.0,335802.1,461.1765,31.08
4266451.0,335066.3,432.5103,13.55
4266452.0,338718.1,599.6291,801.41
4266453.0,334330.5,405.779,3.2
4266454.0,339445.1,406.4393,576.72
4266454.0,340175.9,467.577,333.01
4266455.0,333594.6,583.2526,3.57
